UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
1734937085.5,7565,1228059,7564,18,7565,47,499372,1.38099e+11
1734937086.0,7564,1228082,7564,2,7565,50,499353,1.38101e+11
1734937086.5,7563,1228094,7563,319,7564,1,499352,1.38103e+11
1734937087.0,7563,1228100,7563,313,7564,10,499349,1.38103e+11
1734937087.5,7564,1228101,7563,313,7564,4,499350,1.38104e+11
1734937088.0,7564,1228105,7563,316,7564,8,499350,1.38104e+11
1734937088.5,7565,1228121,7564,15,7565,54,499363,1.38106e+11
1734937089.0,7564,1228126,7564,30,7565,53,499362,1.38106e+11
1734937089.5,7565,1228134,7564,62,7565,52,499362,1.38107e+11
1734937090.0,7565,1228135,7564,63,7565,51,499363,1.38107e+11
1734937090.5,7564,1228166,7564,33,7565,44,499343,1.38111e+11
1734937091.0,7564,1228174,7564,44,7565,43,499343,1.38112e+11
1734937091.5,7565,1228198,7564,48,7565,41,499345,1.38115e+11
1734937092.0,7564,1228209,7564,42,7565,46,499346,1.38116e+11
1734937092.5,7564,1228240,7564,33,7565,39,499334,1.38119e+11
1734937093.0,7565,1228244,7564,56,7565,66,499338,1.3812e+11
1734937093.5,7564,1228247,7564,36,7565,65,499340,1.3812e+11
1734937094.0,7565,1228252,7564,38,7565,63,499338,1.38121e+11
1734937094.5,7564,1228279,7564,13,7565,64,499331,1.38124e+11
1734937095.0,7565,1228309,7564,2,7565,52,499319,1.38127e+11
1734937095.5,7565,1228342,7564,9,7565,30,499311,1.38131e+11
1734937096.0,7565,1228363,7564,25,7565,27,499314,1.38133e+11
1734937096.5,7565,1228393,7564,34,7565,43,499301,1.38137e+11
1734937097.0,7564,1228412,7564,41,7565,35,499294,1.38139e+11
1734937097.5,7564,1228423,7564,45,7565,56,499295,1.3814e+11
1734937098.0,7565,1228453,7564,25,7565,45,499297,1.38143e+11
1734937098.5,7564,1228491,7563,349,7564,15,499280,1.38148e+11
1734937099.0,7565,1228515,7564,5,7565,60,499284,1.38151e+11
1734937099.5,7564,1228523,7563,349,7564,1,499281,1.38151e+11
1734937100.0,7564,1228530,7563,324,7564,40,499279,1.38152e+11
1734937100.5,7563,1228539,7563,319,7564,50,499275,1.38153e+11
1734937101.0,7564,1228567,7563,318,7564,26,499271,1.38156e+11
1734937101.5,7564,1228586,7563,317,7565,75,499260,1.38159e+11
1734937102.0,7564,1228592,7564,4,7565,79,499262,1.38159e+11
1734937102.5,7564,1228607,7563,317,7564,11,499252,1.38161e+11
1734937103.0,7564,1228642,7563,306,7564,5,499243,1.38165e+11
1734937103.5,7564,1228651,7563,305,7564,44,499239,1.38166e+11
1734937104.0,7563,1228660,7563,312,7564,60,499244,1.38167e+11
1734937104.5,7564,1228678,7563,309,7564,69,499239,1.38169e+11
1734937105.0,7563,1228716,7563,304,7564,51,499236,1.38173e+11
1734937105.5,7564,1228751,7563,287,7564,36,499240,1.38177e+11
1734937106.0,7563,1228764,7563,283,7564,34,499236,1.38179e+11
1734937106.5,7563,1228770,7563,267,7564,47,499236,1.38179e+11
1734937107.0,7563,1228792,7563,260,7564,39,499225,1.38182e+11
1734937107.5,7564,1228804,7563,257,7564,31,499224,1.38183e+11
1734937108.0,7564,1228823,7563,254,7564,19,499217,1.38185e+11
1734937108.5,7563,1228831,7563,249,7564,38,499222,1.38186e+11
1734937109.0,7563,1228840,7563,243,7564,40,499223,1.38187e+11
1734937109.5,7563,1228848,7563,241,7564,33,499224,1.38188e+11
1734937110.0,7563,1228862,7563,236,7564,52,499224,1.3819e+11
1734937110.5,7564,1228915,7563,210,7564,25,499246,1.38196e+11
1734937111.0,7563,1228926,7563,321,7564,23,499248,1.38197e+11
1734937111.5,7563,1228936,7563,313,7564,23,499248,1.38198e+11
1734937112.0,7563,1228951,7563,307,7564,19,499255,1.382e+11
1734937112.5,7563,1228954,7563,307,7564,36,499258,1.382e+11
1734937113.0,7563,1228995,7563,268,7564,35,499264,1.38205e+11
1734937113.5,7564,1228997,7563,274,7564,38,499265,1.38205e+11
1734937114.0,7563,1229007,7563,275,7564,28,499264,1.38206e+11
1734937114.5,7563,1229053,7563,270,7564,3,499239,1.38212e+11
1734937115.0,7564,1229069,7564,32,7565,195,499239,1.38213e+11
1734937115.5,7564,1229098,7564,7,7565,196,499214,1.38217e+11
1734937116.0,7565,1229125,7563,266,7565,192,499221,1.3822e+11
1734937116.5,7565,1229138,7564,4,7565,197,499222,1.38221e+11
1734937117.0,7565,1229147,7563,271,7564,1,499220,1.38222e+11
1734937117.5,7564,1229156,7563,271,7565,191,499222,1.38223e+11
1734937118.0,7565,1229161,7564,3,7565,186,499222,1.38224e+11
1734937118.5,7564,1229171,7564,4,7565,189,499225,1.38225e+11
1734937119.0,7563,1229304,7563,175,7565,170,499282,1.3824e+11
1734937119.5,7564,1229322,7563,180,7564,11,499279,1.38242e+11
1734937120.0,7564,1229338,7563,172,7564,45,499278,1.38244e+11
1734937120.5,7564,1229353,7563,159,7564,52,499267,1.38246e+11
1734937121.0,7564,1229366,7563,164,7564,50,499265,1.38247e+11
1734937121.5,7564,1229420,7564,10,7565,203,499243,1.38253e+11
1734937122.0,7564,1229488,7564,23,7565,199,499249,1.38261e+11
1734937122.5,7564,1229501,7564,27,7565,175,499262,1.38262e+11
1734937123.0,7564,1229512,7564,19,7565,173,499259,1.38264e+11
1734937123.5,7564,1229556,7564,3,7565,168,499272,1.38269e+11
1734937124.0,7564,1229567,7563,168,7565,174,499268,1.3827e+11
1734937124.5,7565,1229574,7564,9,7565,177,499268,1.38271e+11
1734937125.0,7565,1229580,7564,29,7565,175,499265,1.38271e+11
1734937125.5,7564,1229605,7564,16,7565,190,499269,1.38274e+11
1734937126.0,7564,1229615,7563,182,7564,5,499268,1.38275e+11
1734937126.5,7564,1229625,7563,177,7564,37,499267,1.38276e+11
1734937127.0,7564,1229639,7563,181,7564,30,499266,1.38278e+11
1734937127.5,7564,1229642,7563,183,7564,57,499265,1.38278e+11
1734937128.0,7564,1229650,7563,182,7564,63,499264,1.38279e+11
1734937128.5,7564,1229682,7563,181,7564,32,499245,1.38283e+11
1734937129.0,7564,1229720,7563,172,7564,8,499234,1.38287e+11
1734937129.5,7564,1229744,7563,152,7564,4,499234,1.3829e+11
1734937130.0,7564,1229751,7563,157,7564,2,499230,1.38291e+11
1734937130.5,7564,1229771,7563,163,7564,22,499237,1.38293e+11
1734937131.0,7564,1229800,7564,18,7565,216,499239,1.38296e+11
1734937131.5,7563,1229829,7563,162,7564,4,499247,1.383e+11
1734937132.0,7564,1229842,7563,158,7564,24,499248,1.38301e+11
1734937132.5,7564,1229849,7563,166,7564,22,499249,1.38302e+11
1734937133.0,7564,1229858,7563,165,7564,20,499255,1.38303e+11
